Path,QAID,Objective,Priority,Bug,Result,Build,Mark,Tester,Autotested,Platform,BIOS,Comment
/FortiProxy/2.0.0/Regression/Web-Proxy/03-Firewall/,,"Verify HTTP traffic match the same policy based on specific address, interface, service when enable and disable fast-match feature",Critical,,NotRun,,,Leonardo Chen,Yes,FPX_VMWARE,,
/FortiProxy/2.0.0/Regression/Web-Proxy/03-Firewall/,,"Verify HTTP traffic match the same policy based on proxy-address, wildcard-fqdn address when enable and disable fast-match feature",High,,NotRun,,,Leonardo Chen,Yes,FPX_VMWARE,,
/FortiProxy/2.0.0/Regression/Web-Proxy/03-Firewall/,,"multiple web-proxy entities could be created and matched properly in explicit-web-proxy policy, based on incoming ip, port and interface",Critical,,NotRun,,,Leonardo Chen,Yes,FPX_VMWARE,,
/FortiProxy/2.0.0/Regression/Web-Proxy/03-Firewall/,,"multiple web-proxy entities could be created and matched properly in explicit-web-proxy policy, based on incoming ip, port and interface",Critical,,NotRun,,,Leonardo Chen,Yes,FPX_VMWARE,,
/FortiProxy/2.0.0/Regression/Web-Proxy/04-Auth/01 Basic_auth/,,Verify Basic Auth Method works via session based identity based firewall policy while using firewall local usergroup,Critical,,NotRun,,,Leonardo Chen,Yes,FPX_VMWARE,,
/FortiProxy/2.0.0/Regression/Web-Proxy/04-Auth/01 Basic_auth/,,Verify Basic Auth Method works  via session based identity based firewall policy while using LDAP authentication service,Critical,,NotRun,,,Leonardo Chen,Yes,FPX_VMWARE,,
/FortiProxy/2.0.0/Regression/Web-Proxy/04-Auth/01 Basic_auth/,,"Verify Basic Auth Method works for Both of ""Local User"" and ""Group"" in IBP",High,,NotRun,,,Leonardo Chen,Yes,FPX_VMWARE,,
/FortiProxy/2.0.0/Regression/Web-Proxy/04-Auth/01 Basic_auth/,,Verify Basic Auth Method works via IP based identity based firewall policy while using firewall local usergroup,Critical,,NotRun,,,Leonardo Chen,Yes,FPX_VMWARE,,
/FortiProxy/2.0.0/Regression/Web-Proxy/04-Auth/01 Basic_auth/,,Verify Basic Auth Method worksvia IP based identity based firewall policy while using LDAP authentication service,High,,NotRun,,,Leonardo Chen,Yes,FPX_VMWARE,,
/FortiProxy/2.0.0/Regression/Web-Proxy/04-Auth/03 Digest_auth/,,Verify Digest Auth Method works for IE and Firefox via session based identity based firewall policy while using firewall local usergroup,Critical,,NotRun,,,Leonardo Chen,Yes,FPX_VMWARE,,
/FortiProxy/2.0.0/Regression/Web-Proxy/04-Auth/03 Digest_auth/,,Verify Digest Auth Method works for IE and Firefox via IP based identity based firewall policy while using firewall local usergroup,High,,NotRun,,,Leonardo Chen,Yes,FPX_VMWARE,,
/FortiProxy/2.0.0/Regression/Web-Proxy/04-Auth/05 Negotiate/,,Verify Kerberos Method works with ip-based identity based firewall policy,High,,NotRun,,,Leonardo Chen,Yes,FPX_VMWARE,,
/FortiProxy/2.0.0/Regression/Web-Proxy/04-Auth/05 Negotiate/,,Verify Kerberos Method works with AV in identity based firewall policy,High,,NotRun,,,Leonardo Chen,Yes,FPX_VMWARE,,
/FortiProxy/2.0.0/Regression/Web-Proxy/04-Auth/05 Negotiate/,,Verify NTLM Method works with identity based firewall policy when choose negotiate and FSSO-group,High,,NotRun,,,Leonardo Chen,Yes,FPX_VMWARE,,
/FortiProxy/2.0.0/Regression/Web-Proxy/04-Auth/11 Other/,,Verify informer process could restore ip-based authenticated user info after worker crash,High,,NotRun,,,Leonardo Chen,Yes,FPX_VMWARE,,
/FortiProxy/2.0.0/Regression/Web-Proxy/05-Av,,Verified GET/POST/PUT bzip2 file will not be scaned if the option scan-bzip2 set to disable.,High,,Failed,,,Leonardo Chen,Yes,FPX_VMWARE,,
